sample_id,timestamp,ax,ay,az,gx,gy,gz,label
60,1774316419.0876062,-10.61,-5.77,20,-0.96,-3.02,-0.89,swipe_up
60,1774316419.095736,-11.25,-4.86,18.58,-0.59,-3.27,-1.05,swipe_up
60,1774316419.1075802,-11.7,-3.98,16.72,-0.19,-3.52,-1.13,swipe_up
60,1774316419.1160214,-11.93,-2.89,14.46,0.23,-3.71,-1.14,swipe_up
60,1774316419.1231894,-11.98,-1.73,12,0.62,-3.86,-1.09,swipe_up
60,1774316419.1377215,-11.67,-0.64,9.43,0.96,-3.93,-0.96,swipe_up
60,1774316419.1472461,-11.16,0.26,6.99,1.24,-3.95,-0.79,swipe_up
60,1774316419.1536586,-10.52,0.96,4.67,1.48,-3.92,-0.6,swipe_up
60,1774316419.1630173,-9.68,1.52,2.68,1.66,-3.84,-0.43,swipe_up
60,1774316419.176654,-8.31,2.12,0.88,1.73,-3.74,-0.26,swipe_up
60,1774316419.184076,-6.65,2.47,-0.84,1.7,-3.56,-0.09,swipe_up
60,1774316419.1956348,-4.99,2.47,-2.29,1.55,-3.3,0.03,swipe_up
60,1774316419.202326,-3.6,2.23,-3.26,1.27,-3.05,0.04,swipe_up
60,1774316419.2156901,-2.57,1.77,-3.54,0.88,-2.84,-0.11,swipe_up
60,1774316419.2235565,-1.78,1.07,-3.47,0.46,-2.69,-0.41,swipe_up
60,1774316419.2392006,-1.25,0.46,-3.36,0.16,-2.58,-0.81,swipe_up
60,1774316419.243507,-0.56,0.39,-3.24,0.02,-2.45,-1.23,swipe_up
60,1774316419.2592692,0.24,0.83,-3.37,0.03,-2.29,-1.52,swipe_up
60,1774316419.2643692,1.12,1.6,-3.55,0.09,-2.06,-1.63,swipe_up
60,1774316419.2802994,1.95,2.36,-3.6,0.16,-1.77,-1.53,swipe_up
60,1774316419.2848356,2.56,2.97,-3.32,0.24,-1.44,-1.23,swipe_up
60,1774316419.2977529,3.1,3.36,-2.66,0.33,-1.07,-0.83,swipe_up
60,1774316419.307806,3.57,3.4,-1.67,0.42,-0.72,-0.37,swipe_up
60,1774316419.3128629,4.02,3.12,-0.48,0.47,-0.41,0.1,swipe_up
60,1774316419.327826,4.62,2.59,0.66,0.47,-0.12,0.52,swipe_up
60,1774316419.334648,4.98,1.91,1.73,0.43,0.15,0.85,swipe_up
60,1774316419.348275,4.99,1.23,2.92,0.34,0.36,1.04,swipe_up
60,1774316419.3534176,4.83,0.62,4.3,0.17,0.49,1.11,swipe_up
60,1774316419.3677669,4.72,0.02,5.34,-0.01,0.52,1.08,swipe_up
60,1774316419.3760405,4.53,-0.4,6.14,-0.16,0.52,0.97,swipe_up
60,1774316419.383363,4.31,-0.71,6.78,-0.25,0.51,0.78,swipe_up
60,1774316419.3950493,4.07,-0.82,7.41,-0.31,0.51,0.55,swipe_up
60,1774316419.402884,3.9,-0.74,7.97,-0.38,0.51,0.32,swipe_up
60,1774316419.4190395,3.82,-0.56,8.45,-0.45,0.5,0.12,swipe_up
60,1774316419.424282,3.77,-0.43,8.9,-0.54,0.49,0,swipe_up
60,1774316419.4403594,3.63,-0.25,9.25,-0.62,0.49,-0.06,swipe_up
60,1774316419.4445353,3.6,-0.16,9.61,-0.7,0.49,-0.07,swipe_up
60,1774316419.4567695,3.63,-0.21,9.84,-0.76,0.5,-0.03,swipe_up
60,1774316419.4664207,3.73,-0.2,10.2,-0.83,0.53,0.06,swipe_up
60,1774316419.4779532,3.73,-0.29,10.38,-0.87,0.57,0.16,swipe_up
60,1774316419.487278,3.54,-0.56,10.41,-0.87,0.62,0.28,swipe_up
60,1774316419.4927366,3.31,-0.78,10.8,-0.82,0.66,0.37,swipe_up
60,1774316419.5086522,2.96,-1.07,11.19,-0.75,0.68,0.43,swipe_up
60,1774316419.514026,2.62,-1.31,11.49,-0.66,0.65,0.47,swipe_up
60,1774316419.5315545,2.32,-1.55,11.58,-0.55,0.59,0.49,swipe_up
60,1774316419.537848,2.15,-1.65,11.67,-0.41,0.5,0.49,swipe_up
60,1774316419.5479248,2.01,-1.63,11.81,-0.29,0.41,0.45,swipe_up
60,1774316419.5571864,1.94,-1.6,11.82,-0.19,0.32,0.41,swipe_up
60,1774316419.5652728,1.96,-1.54,11.65,-0.13,0.25,0.36,swipe_up
60,1774316419.5727673,1.99,-1.45,11.48,-0.09,0.19,0.33,swipe_up
60,1774316419.5847251,2.06,-1.4,11.29,-0.08,0.16,0.32,swipe_up
60,1774316419.600786,2.15,-1.31,11.03,-0.08,0.16,0.31,swipe_up
60,1774316419.6058142,2.18,-1.28,10.86,-0.09,0.19,0.31,swipe_up
60,1774316419.6159923,2.18,-1.36,10.62,-0.1,0.24,0.31,swipe_up
60,1774316419.6245866,2.19,-1.41,10.49,-0.09,0.31,0.3,swipe_up
60,1774316419.637874,2.17,-1.41,10.47,-0.06,0.37,0.29,swipe_up
60,1774316419.6465833,2.07,-1.42,10.55,-0.03,0.42,0.27,swipe_up
60,1774316419.653857,1.94,-1.48,10.67,0.01,0.44,0.27,swipe_up
60,1774316419.6651447,1.8,-1.48,10.84,0.07,0.43,0.28,swipe_up
60,1774316419.672346,1.62,-1.39,10.91,0.1,0.4,0.3,swipe_up
60,1774316419.6860983,1.48,-1.28,10.97,0.1,0.31,0.35,swipe_up
60,1774316419.6934521,1.47,-1.31,10.81,0.07,0.22,0.39,swipe_up
60,1774316419.7108097,1.58,-1.38,10.58,0.05,0.16,0.41,swipe_up
60,1774316419.714888,1.65,-1.47,10.42,0.05,0.11,0.41,swipe_up
60,1774316419.731793,1.68,-1.55,10.32,0.05,0.09,0.38,swipe_up
60,1774316419.7368484,1.7,-1.58,10.27,0.04,0.09,0.33,swipe_up
60,1774316419.747138,1.72,-1.5,10.22,0.03,0.1,0.26,swipe_up
60,1774316419.7522554,1.69,-1.4,10.18,0.02,0.11,0.17,swipe_up
60,1774316419.7636092,1.69,-1.25,10.21,0.01,0.11,0.09,swipe_up
60,1774316419.7778225,1.7,-1.14,10.27,-0.01,0.11,0.02,swipe_up
60,1774316419.7839131,1.63,-1.03,10.36,-0.01,0.11,-0.02,swipe_up
60,1774316419.799025,1.54,-0.97,10.44,-0.01,0.09,-0.03,swipe_up
60,1774316419.8052566,1.5,-0.85,10.49,0,0.07,-0.02,swipe_up
60,1774316419.8188138,1.56,-0.75,10.48,0.02,0.06,0.02,swipe_up
60,1774316419.8238337,1.6,-0.74,10.45,0.03,0.05,0.07,swipe_up
60,1774316419.8383563,1.62,-0.76,10.37,0.04,0.06,0.13,swipe_up
60,1774316419.8472238,1.63,-0.77,10.37,0.05,0.07,0.18,swipe_up
60,1774316419.8533955,1.62,-0.84,10.37,0.07,0.08,0.21,swipe_up
60,1774316419.8695488,1.66,-0.86,10.37,0.06,0.1,0.22,swipe_up
60,1774316419.873593,1.67,-0.89,10.37,0.04,0.13,0.22,swipe_up
60,1774316419.8924053,1.69,-0.88,10.39,0.02,0.15,0.2,swipe_up
60,1774316419.8934066,1.67,-0.86,10.47,-0.01,0.16,0.18,swipe_up
60,1774316419.9075048,1.61,-0.79,10.53,-0.03,0.16,0.15,swipe_up
60,1774316419.9126165,1.62,-0.77,10.56,-0.06,0.15,0.13,swipe_up
60,1774316419.9247978,1.61,-0.75,10.57,-0.07,0.15,0.12,swipe_up
60,1774316419.9396303,1.63,-0.77,10.58,-0.08,0.14,0.12,swipe_up
60,1774316419.942729,1.63,-0.84,10.6,-0.08,0.13,0.12,swipe_up
60,1774316419.956453,1.56,-0.89,10.64,-0.07,0.12,0.14,swipe_up
60,1774316419.9635127,1.5,-0.88,10.69,-0.07,0.1,0.14,swipe_up
60,1774316419.9781039,1.5,-0.85,10.64,-0.06,0.08,0.15,swipe_up
60,1774316419.983119,1.5,-0.83,10.55,-0.05,0.07,0.16,swipe_up
60,1774316419.9995291,1.56,-0.82,10.47,-0.05,0.08,0.17,swipe_up
60,1774316420.0046215,1.61,-0.87,10.48,-0.04,0.09,0.18,swipe_up
60,1774316420.0202227,1.58,-0.99,10.55,-0.05,0.1,0.19,swipe_up
60,1774316420.0242536,1.52,-1.1,10.63,-0.07,0.11,0.19,swipe_up
60,1774316420.037855,1.51,-1.17,10.68,-0.08,0.11,0.18,swipe_up
60,1774316420.045949,1.49,-1.15,10.71,-0.09,0.1,0.16,swipe_up
60,1774316420.0574017,1.48,-1.11,10.75,-0.08,0.1,0.14,swipe_up
60,1774316420.067158,1.49,-1.04,10.74,-0.07,0.09,0.12,swipe_up
60,1774316420.077354,1.51,-0.99,10.71,-0.05,0.08,0.11,swipe_up
60,1774316420.0863347,1.5,-0.9,10.63,-0.03,0.07,0.11,swipe_up
60,1774316420.093729,1.51,-0.8,10.59,-0.01,0.06,0.12,swipe_up
60,1774316420.1090007,1.54,-0.75,10.52,0,0.06,0.14,swipe_up
60,1774316420.1142895,1.56,-0.73,10.47,0.02,0.06,0.15,swipe_up
60,1774316420.128859,1.58,-0.71,10.45,0.02,0.06,0.17,swipe_up
60,1774316420.1332443,1.6,-0.71,10.4,0.02,0.06,0.19,swipe_up
60,1774316420.1468194,1.63,-0.73,10.38,0.02,0.06,0.21,swipe_up
60,1774316420.1523952,1.66,-0.73,10.35,0.01,0.06,0.21,swipe_up
60,1774316420.166864,1.62,-0.75,10.32,-0.01,0.07,0.2,swipe_up
60,1774316420.1735928,1.64,-0.79,10.28,-0.03,0.08,0.2,swipe_up
61,1774316422.4069347,-2.36,-0.05,10.14,-0.04,0.09,-0.04,swipe_up
61,1774316422.4165864,-2.29,-0.03,10.01,-0.03,0.1,-0.04,swipe_up
